-0.28562,-2.4133
1.8374,2.7581
-3.028,0.3427
3.0252,0.0042973
-2.7556,-0.14625
-1.5847,2.6565
-2.8625,-0.086859
-1.4279,2.7751
-1.5566,2.6474
-1.4243,3.4273
3.2787,-0.15911
-2.9305,-0.34892
3.1971,0.0049793
-2.3003,-2.8974
-1.5874,-2.9597
-3.2123,-1.6654
-1.6672,-2.7337
-1.2873,-2.97
3.1719,0.25894
1.655,2.5894
1.3028,2.8477
1.2868,-2.6389
1.4999,2.752
-1.805,-1.5426
2.4056,2.3676
-0.61416,2.8223
1.9604,-2.5948
-1.7892,-2.855
1.9474,2.1237
-1.3411,-3.4929
-1.8214,3.0503
-2.6444,-0.10273
-1.4618,2.8644
-2.5515,-0.4543
-3.4123,-0.11061
1.3999,-2.2933
-2.8586,0.20505
1.7348,-2.5109
-1.9484,2.3945
-1.4703,-1.9239
2.4457,0.65904
-2.7004,-0.23193
2.942,0.30854
-1.6206,-2.9559
-2.8195,0.36297
-2.8201,2.877
-3.0753,0.0036244
-1.8755,-2.5733
-1.2173,-2.2926
3.2311,0.34697
-2.9312,-0.32467
-1.427,2.8411
1.2493,-2.6306
3.0465,-0.20357
1.1948,2.3231
1.7251,2.7594
0.62406,2.5331
-1.9167,-2.1284
-1.6465,-3.076
-1.0627,3.0985
-1.7234,-2.4747
-1.3734,-2.7222
-1.4717,-2.937
-1.3717,-2.6803
-1.5387,2.6012
2.6381,0.30333
1.3464,0.54737
-2.6855,0.12841
1.8249,-2.9498
-1.5549,2.579
1.635,3.0807
1.7286,-2.361
-1.3908,2.4464
1.6583,2.7427
3.3788,0.1114
1.4191,3.9779
-1.6808,3.0214
-2.9859,0.17532
-0.98914,2.7575
-3.4409,0.71154
-2.1267,2.4588
-2.9061,0.57996
2.536,-0.62236
2.1887,2.1465
-2.0505,-2.6614
-1.4872,2.2919
-0.84191,2.5507
-1.4768,2.3488
-1.2266,2.5032
-1.3587,2.7306
-3.1356,0.08889
-1.7761,2.4955
3.2778,-0.24913
1.582,-2.8555
-1.7072,1.9118
3.5213,-0.23271
3.0427,-0.053758
3.9883,-0.024179
1.2826,2.9952
1.2914,-2.5319
-1.2821,-2.9858
1.5606,-2.7387
1.3,2.6416
1.5776,-2.4164
0.90733,-2.4762
-2.6268,0.14301
1.3056,2.9881
-2.3873,-2.4993
2.5023,-0.29589
-2.7824,-0.25285
2.0268,-2.8982
-2.8699,0.059819
-1.3204,-2.7005
1.7024,2.2368
1.1403,2.5188
3.4102,-0.07895
2.8664,0.073509
1.9029,-2.8698
1.6207,-2.7031
-1.3251,2.5529
-1.6568,-2.4566
2.3742,-0.054649
-3.0254,-0.11088
-1.6863,3.0747
3.3525,-0.011041
-3.2229,0.33571
1.4445,2.2077
1.3939,-2.5799
